last_updated	id	chi_name	chi_address	district	tel1	tel2	tel3	Latitude	Longitude	website	fb_page	remarks	opening_hours	weekday_text	head_ad1_image	head_ad1_href	head_ad1_start	head_ad1_end	head_ad2_image	head_ad2_href	head_ad2_start	head_ad2_end	footer_ad1_image	footer_ad1_href	footer_ad1_start	footer_ad1_end
2018年9月19日	54	澳洲獸醫醫院(紅磡)	九龍紅磡民泰街29號A地下	九龍城區	23305252			22.306695	114.188158	http://doctorsbeckandstone.com/Our_vets_in_Hong_Kong#b			[{"close": {"day": 0, "time": "1900"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 19:00", "星期二: 09:00 – 19:00", "星期三: 09:00 – 19:00", "星期四: 09:00 – 19:00", "星期五: 09:00 – 19:00", "星期六: 09:00 – 19:00", "星期日: 09:00 – 19:00"]												
2018年9月19日	55	九龍動物醫院	九龍九龍城啟德道50號地下	九龍城區	23823300			22.3297309	114.1923537	http://kowloon-vet-hospital.com/	https://www.facebook.com/pg/171052712920		[{"close": {"day": 0, "time": "1800"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "1300"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1500"}}, {"close": {"day": 2, "time": "1300"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1500"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1500"}}, {"close": {"day": 4, "time": "1300"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1500"}}, {"close": {"day": 5, "time": "1300"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1500"}}, {"close": {"day": 6, "time": "1300"}, "open": {"day": 6, "time": "1000"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1500"}}]	["星期一: 10:00 – 13:00, 15:00 – 19:00", "星期二: 10:00 – 13:00, 15:00 – 19:00", "星期三: 10:00 – 13:00, 15:00 – 19:00", "星期四: 10:00 – 13:00, 15:00 – 19:00", "星期五: 10:00 – 13:00, 15:00 – 19:00", "星期六: 10:00 – 13:00, 15:00 – 19:00", "星期日: 10:00 – 18:00"]												
2018年9月19日	56	摯愛動物醫院	九龍九龍城打鼓嶺道56號地下	九龍城區	23823113			22.32976	114.191661		https://www.facebook.com/pg/223752754404309		[{"close": {"day": 0, "time": "1800"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "1300"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1500"}}, {"close": {"day": 2, "time": "1300"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1500"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1500"}}, {"close": {"day": 4, "time": "1300"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1500"}}, {"close": {"day": 5, "time": "1300"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1500"}}, {"close": {"day": 6, "time": "1300"}, "open": {"day": 6, "time": "1000"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1500"}}]	["星期一: 10:00 – 13:00, 15:00 – 19:00", "星期二: 10:00 – 13:00, 15:00 – 19:00", "星期三: 10:00 – 13:00, 15:00 – 19:00", "星期四: 10:00 – 13:00, 15:00 – 19:00", "星期五: 10:00 – 13:00, 15:00 – 19:00", "星期六: 10:00 – 13:00, 15:00 – 19:00", "星期日: 10:00 – 18:00"]												
2018年9月19日	57	柏域獸醫診所	九龍九龍城城南道32號地下	九龍城區	23820228			22.3293446	114.1910718				[{"close": {"day": 0, "time": "2200"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "2200"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 2, "time": "2200"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "2200"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "2200"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 5, "time": "2200"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 6, "time": "2200"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 10:00 – 22:00", "星期二: 10:00 – 22:00", "星期三: 10:00 – 22:00", "星期四: 10:00 – 22:00", "星期五: 10:00 – 22:00", "星期六: 10:00 – 22:00", "星期日: 10:00 – 22:00"]												
2018年9月19日	58	九龍城中央動物醫院	九龍九龍城獅子石道6號地下	九龍城區	28111160			22.327966	114.188293	http://www.centralanimalhospital.hk	https://www.facebook.com/centralanimalhospitalhk/	勞工假期休息	[{"close": {"day": 0, "time": "1300"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 0, "time": "1900"}, "open": {"day": 0, "time": "1500"}}, {"close": {"day": 1, "time": "1300"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1500"}}, {"close": {"day": 2, "time": "1300"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1500"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1500"}}, {"close": {"day": 4, "time": "1300"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1500"}}, {"close": {"day": 5, "time": "1300"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1500"}}, {"close": {"day": 6, "time": "1300"}, "open": {"day": 6, "time": "1000"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1500"}}]	["星期一: 10:00 – 13:00, 15:00 – 19:00", "星期二: 10:00 – 13:00, 15:00 – 19:00", "星期三: 10:00 – 13:00, 15:00 – 19:00", "星期四: 10:00 – 13:00, 15:00 – 19:00", "星期五: 10:00 – 13:00, 15:00 – 19:00", "星期六: 10:00 – 13:00, 15:00 – 19:00", "星期日: 10:00 – 13:00, 15:00 – 19:00"]												
2018年9月19日	59	安信獸醫診所	九龍土瓜灣馬頭圍道418號地下3號舖	九龍城區	23234417			22.3219894	114.1791628	http://itrustvet.com/	https://www.facebook.com/itrustvet		[{"close": {"day": 0, "time": "2030"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "2030"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "2030"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "2030"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "2030"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "2030"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "2030"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 20:30", "星期二: 09:00 – 20:30", "星期三: 09:00 – 20:30", "星期四: 09:00 – 20:30", "星期五: 09:00 – 20:30", "星期六: 09:00 – 20:30", "星期日: 09:00 – 20:30"]												
2018年9月19日	60	土瓜灣動物醫院	九龍土瓜灣北帝街139號地下及閣樓	九龍城區	27119909			22.323529	114.189351	http://www.faithfulvet.com/	https://www.facebook.com/1656889077889160/	公眾假期休息	[{"close": {"day": 0, "time": "2100"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "2100"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "2100"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "2100"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "2100"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "2100"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "2100"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 21:00", "星期二: 09:00 – 21:00", "星期三: 09:00 – 21:00", "星期四: 09:00 – 21:00", "星期五: 09:00 – 21:00", "星期六: 09:00 – 21:00", "星期日: 09:00 – 21:00"]												
2018年9月19日	61	柏得康獸醫診所	九龍土瓜灣馬坑涌道5B-5F號中華商場地下1號舖	九龍城區	27112028			22.3200274	114.1885411		https://www.facebook.com/pg/226578108009338/		[{"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "1030"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "1030"}}, {"close": {"day": 2, "time": "2000"}, "open": {"day": 2, "time": "1030"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "1030"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "1030"}}, {"close": {"day": 5, "time": "2000"}, "open": {"day": 5, "time": "1030"}}, {"close": {"day": 6, "time": "2000"}, "open": {"day": 6, "time": "1030"}}]	["星期一: 10:30 – 20:00", "星期二: 10:30 – 20:00", "星期三: 10:30 – 20:00", "星期四: 10:30 – 20:00", "星期五: 10:30 – 20:00", "星期六: 10:30 – 20:00", "星期日: 10:30 – 20:00"]												
2018年9月19日	62	自由道獸醫診所	九龍何文田自由道1號C舖	九龍城區	25268068			22.318918	114.174008		https://www.facebook.com/155717615067111		[{"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "1100"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "1100"}}, {"close": {"day": 2, "time": "2000"}, "open": {"day": 2, "time": "1100"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "1100"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "1100"}}, {"close": {"day": 5, "time": "2000"}, "open": {"day": 5, "time": "1100"}}, {"close": {"day": 6, "time": "1800"}, "open": {"day": 6, "time": "1100"}}]	["星期一: 11:00 – 20:00", "星期二: 11:00 – 20:00", "星期三: 11:00 – 20:00", "星期四: 11:00 – 20:00", "星期五: 11:00 – 20:00", "星期六: 10:00 – 20:00", "星期日: 10:00 – 20:00"]												
2018年9月19日	63	PPC動物診所	九龍土瓜灣昌景閣美景街87號地下	九龍城區	28852389	28852390		22.31778	114.1917	https://ppetclinic.com.hk/	https://www.facebook.com/preciouspet.clinic/	須預約	[{"close": {"day": 0, "time": "1930"}, "open": {"day": 0, "time": "0930"}}, {"close": {"day": 1, "time": "1930"}, "open": {"day": 1, "time": "0930"}}, {"close": {"day": 2, "time": "1930"}, "open": {"day": 2, "time": "0930"}}, {"close": {"day": 3, "time": "1930"}, "open": {"day": 3, "time": "0930"}}, {"close": {"day": 4, "time": "1930"}, "open": {"day": 4, "time": "0930"}}, {"close": {"day": 5, "time": "1930"}, "open": {"day": 5, "time": "0930"}}, {"close": {"day": 6, "time": "1930"}, "open": {"day": 6, "time": "0930"}}]	["星期一: 09:30 – 19:30", "星期二: 09:30 – 19:30", "星期三: 09:30 – 19:30", "星期四: 09:30 – 19:30", "星期五: 09:30 – 19:30", "星期六: 09:30 – 19:30", "星期日: 09:30 – 19:30"]												
2018年9月19日	64	雅發動物診所	九龍深水埗欽州街65號榮業商業大廈4樓4室	深水埗區	27088973			22.332939	114.161791				[{"close": {"day": 0, "time": "1930"}, "open": {"day": 0, "time": "1030"}}, {"close": {"day": 1, "time": "1930"}, "open": {"day": 1, "time": "1030"}}, {"close": {"day": 2, "time": "1930"}, "open": {"day": 2, "time": "1030"}}, {"close": {"day": 3, "time": "1930"}, "open": {"day": 3, "time": "1030"}}, {"close": {"day": 4, "time": "1930"}, "open": {"day": 4, "time": "1030"}}, {"close": {"day": 5, "time": "1930"}, "open": {"day": 5, "time": "1030"}}, {"close": {"day": 6, "time": "1930"}, "open": {"day": 6, "time": "1030"}}]	["星期一: 10:30 – 19:30", "星期二: 10:30 – 19:30", "星期三: 10:30 – 19:30", "星期四: 10:30 – 19:30", "星期五: 10:30 – 19:30", "星期六: 10:30 – 19:30", "星期日: 10:30 – 19:30"]												
2018年9月19日	65	亞太動物醫院	九龍深水埗大南街 79 號地下	深水埗區	28987122			22.325109	114.165696				[{"close": {"day": 0, "time": "1400"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "1500"}}, {"close": {"day": 1, "time": "1400"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "1500"}}, {"close": {"day": 2, "time": "1400"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 2, "time": "2000"}, "open": {"day": 2, "time": "1500"}}, {"close": {"day": 3, "time": "1400"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "1500"}}, {"close": {"day": 4, "time": "1400"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "1500"}}, {"close": {"day": 5, "time": "1400"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 5, "time": "2000"}, "open": {"day": 5, "time": "1500"}}, {"close": {"day": 6, "time": "1400"}, "open": {"day": 6, "time": "1000"}}, {"close": {"day": 6, "time": "2000"}, "open": {"day": 6, "time": "1500"}}]	["星期一: 10:00 – 14:00, 15:00 – 20:00", "星期二: 10:00 – 14:00, 15:00 – 20:00", "星期三: 10:00 – 14:00, 15:00 – 20:00", "星期四: 10:00 – 14:00, 15:00 – 20:00", "星期五: 10:00 – 14:00, 15:00 – 20:00", "星期六: 10:00 – 14:00, 15:00 – 20:00", "星期日: 10:00 – 18:00"]												
2018年9月19日	66	希樂動物診所	九龍深水埗鴨寮街17號地下	深水埗區	23970800			22.327025	114.1660688		https://www.facebook.com/pg/HealerAnimalClinic		[{"close": {"day": 0, "time": "1500"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 2, "time": "1300"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1500"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1500"}}, {"close": {"day": 4, "time": "1300"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1500"}}, {"close": {"day": 5, "time": "1300"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1500"}}, {"close": {"day": 6, "time": "1300"}, "open": {"day": 6, "time": "0900"}}, {"close": {"day": 6, "time": "1800"}, "open": {"day": 6, "time": "1500"}}]	["星期一: 休息", "星期二: 09:00 – 13:00, 15:00 – 18:00", "星期三: 09:00 – 13:00, 15:00 – 18:00", "星期四: 09:00 – 13:00, 15:00 – 18:00", "星期五: 09:00 – 13:00, 15:00 – 18:00", "星期六: 09:00 – 13:00, 15:00 – 18:00", "星期日: 09:00 – 15:00"]												
2018年9月19日	67	太子動物醫療診所	九龍旺角荔枝角道75號	深水埗區	23808408			22.3241464	114.1658187		https://www.facebook.com/pg/428852000524925		[{"close": {"day": 0, "time": "1930"}, "open": {"day": 0, "time": "1030"}}, {"close": {"day": 1, "time": "1930"}, "open": {"day": 1, "time": "1030"}}, {"close": {"day": 2, "time": "1930"}, "open": {"day": 2, "time": "1030"}}, {"close": {"day": 3, "time": "1930"}, "open": {"day": 3, "time": "1030"}}, {"close": {"day": 5, "time": "1930"}, "open": {"day": 5, "time": "1030"}}, {"close": {"day": 6, "time": "1930"}, "open": {"day": 6, "time": "1030"}}]	["星期一: 10:30 – 19:30", "星期二: 10:30 – 19:30", "星期三: 10:30 – 19:30", "星期四: 休息", "星期五: 10:30 – 19:30", "星期六: 10:30 – 19:30", "星期日: 10:30 – 19:30"]												
2018年9月19日	68	嘉名動物診所	九龍深水埗石硤尾街10號地下	深水埗區	23963511			22.328254	114.163963		https://www.facebook.com/pg/KManimalclinic		[{"close": {"day": 0, "time": "1800"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "1800"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 3, "time": "1800"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "1800"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "1800"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "1800"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 18:00", "星期二: 休息", "星期三: 09:00 – 18:00", "星期四: 09:00 – 18:00", "星期五: 09:00 – 18:00", "星期六: 09:00 – 18:00", "星期日: 09:00 – 18:00"]												
2018年9月19日	69	非牟利獸醫診所 (NPV)	九龍太子基隆街24, 29, 77, 79號	深水埗區	23932070			22.3249662	114.1671669	https://www.npv.org.hk/	https://www.facebook.com/NPVHK		[{"open": {"day": 0, "time": "0000"}}]	["星期一: 24 小時營業", "星期二: 24 小時營業", "星期三: 24 小時營業", "星期四: 24 小時營業", "星期五: 24 小時營業", "星期六: 24 小時營業", "星期日: 24 小時營業"]												
2018年9月19日	70	美孚獸醫醫院	九龍美孚新村第五期蘭秀街7號B地下N4舖	深水埗區	27438885	24170993		22.339705	114.138985	http://meifoovet.com/			[{"close": {"day": 0, "time": "2200"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "2200"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 2, "time": "2200"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "2200"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "2200"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 5, "time": "2200"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 6, "time": "2200"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 10:00 – 22:00", "星期二: 10:00 – 22:00", "星期三: 10:00 – 22:00", "星期四: 10:00 – 22:00", "星期五: 10:00 – 22:00", "星期六: 10:00 – 22:00", "星期日: 10:00 – 22:00"]												
2018年9月19日	71	楓樹獸醫診所	九龍深水埗楓樹街9-13號華楓樓地下	深水埗區	35763288			22.3265576	114.1647519		https://www.facebook.com/maplevethosp/		[{"close": {"day": 0, "time": "2100"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "2100"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "2100"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "2100"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "2100"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "2100"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "2100"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 21:00", "星期二: 09:00 – 21:00", "星期三: 09:00 – 21:00", "星期四: 09:00 – 21:00", "星期五: 09:00 – 21:00", "星期六: 09:00 – 21:00", "星期日: 09:00 – 21:00"]												
2018年9月19日	72	香港獸醫影像中心	九龍深水埗楓樹街9-13號地下	深水埗區	35794818			22.32662	114.16466	http://hkvic.com.hk/ct/contact.php	https://www.facebook.com/Hong-Kong-Veterinary-Imaging-Center-HKVIC-466986626764354/		[{"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "2000"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "2000"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "2000"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 20:00", "星期二: 09:00 – 20:00", "星期三: 09:00 – 20:00", "星期四: 09:00 – 20:00", "星期五: 09:00 – 20:00", "星期六: 09:00 – 20:00", "星期日: 09:00 – 20:00"]												
2018年9月19日	73	大角咀獸醫診所	九龍大角咀樂群街13號中原樓地下	油尖旺區	23147906			22.3229687	114.1609775				[{"close": {"day": 0, "time": "1900"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 休息", "星期二: 10:00 – 19:00", "星期三: 10:00 – 19:00", "星期四: 10:00 – 19:00", "星期五: 10:00 – 19:00", "星期六: 10:00 – 19:00", "星期日: 10:00 – 19:00"]												
2018年9月19日	74	毛國界動物醫院	九龍大角咀鐵樹街1-39號金堂閣地下21號舖	油尖旺區	21423399			22.3191031	114.1632811		https://www.facebook.com/pg/419675214766625		[{"close": {"day": 0, "time": "2000"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 1, "time": "2000"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 2, "time": "2000"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 3, "time": "2000"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 4, "time": "2000"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 6, "time": "2000"}, "open": {"day": 6, "time": "1000"}}]	["星期一: 10:00 – 20:00", "星期二: 10:00 – 20:00", "星期三: 10:00 – 20:00", "星期四: 10:00 – 20:00", "星期五: 休息", "星期六: 10:00 – 20:00", "星期日: 10:00 – 20:00"]												
2018年9月19日	75	繽紛寵物診所	九龍大角咀中匯街15號中和樓地下	油尖旺區	27872338			22.3225461	114.1614082	http://www.joynfunvet.com/	https://www.facebook.com/pg/joynfunveterinary		[{"close": {"day": 0, "time": "1730"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "0900"}}]	["星期一: 09:00 – 19:00", "星期二: 09:00 – 19:00", "星期三: 休息", "星期四: 09:00 – 19:00", "星期五: 09:00 – 19:00", "星期六: 09:00 – 19:00", "星期日: 09:00 – 17:30"]												
2018年9月19日	76	恩典動物診所	九龍旺角勝利道11號建豐閣地下A舖	油尖旺區	27118482			22.319792	114.1742752		https://www.facebook.com/754508214635862/		[{"close": {"day": 0, "time": "1300"}, "open": {"day": 0, "time": "1000"}}, {"close": {"day": 0, "time": "1800"}, "open": {"day": 0, "time": "1500"}}, {"close": {"day": 1, "time": "1300"}, "open": {"day": 1, "time": "1000"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1500"}}, {"close": {"day": 2, "time": "1300"}, "open": {"day": 2, "time": "1000"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1500"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "1000"}}, {"close": {"day": 3, "time": "1900"}, "open": {"day": 3, "time": "1500"}}, {"close": {"day": 4, "time": "1300"}, "open": {"day": 4, "time": "1000"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1500"}}, {"close": {"day": 5, "time": "1300"}, "open": {"day": 5, "time": "1000"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1500"}}, {"close": {"day": 6, "time": "1300"}, "open": {"day": 6, "time": "1000"}}, {"close": {"day": 6, "time": "1900"}, "open": {"day": 6, "time": "1500"}}]	["星期一: 10:00 – 13:00, 15:00 – 19:00", "星期二: 10:00 – 13:00, 15:00 – 19:00", "星期三: 10:00 – 13:00, 15:00 – 19:00", "星期四: 10:00 – 13:00, 15:00 – 19:00", "星期五: 10:00 – 13:00, 15:00 – 19:00", "星期六: 10:00 – 13:00, 15:00 – 19:00", "星期日: 10:00 – 13:00, 15:00 – 18:00"]												
2018年9月19日	77	綠十字寵物診所 (九龍)	九龍旺角窩打老道37地下	油尖旺區	27805338			22.379845	114.187022	http://www.greencross.com.hk			[{"close": {"day": 0, "time": "1000"}, "open": {"day": 0, "time": "0900"}}, {"close": {"day": 1, "time": "1100"}, "open": {"day": 1, "time": "0900"}}, {"close": {"day": 1, "time": "1900"}, "open": {"day": 1, "time": "1500"}}, {"close": {"day": 2, "time": "1100"}, "open": {"day": 2, "time": "0900"}}, {"close": {"day": 2, "time": "1900"}, "open": {"day": 2, "time": "1500"}}, {"close": {"day": 3, "time": "1300"}, "open": {"day": 3, "time": "0900"}}, {"close": {"day": 4, "time": "1100"}, "open": {"day": 4, "time": "0900"}}, {"close": {"day": 4, "time": "1900"}, "open": {"day": 4, "time": "1500"}}, {"close": {"day": 5, "time": "1100"}, "open": {"day": 5, "time": "0900"}}, {"close": {"day": 5, "time": "1900"}, "open": {"day": 5, "time": "1500"}}, {"close": {"day": 6, "time": "1100"}, "open": {"day": 6, "time": "0900"}}, {"close": {"day": 6, "time": "1800"}, "open": {"day": 6, "time": "1500"}}]	["星期一: 09:00 – 11:00, 15:00 – 19:00", "星期二: 09:00 – 11:00, 15:00 – 19:00", "星期三: 09:00 – 13:00", "星期四: 09:00 – 11:00, 15:00 – 19:00", "星期五: 09:00 – 11:00, 15:00 – 19:00", "星期六: 09:00 – 11:00, 15:00 – 18:00", "星期日: 09:00 – 10:00"]												
2018年9月19日	78	麥花臣動物診所	九龍旺角洗衣街26號興業樓地下	油尖旺區	27812386			22.317695	114.172287	http://www.macpherson.com.hk/			[{"open": {"day": 0, "time": "0000"}}]	["星期一: 24 小時營業", "星期二: 24 小時營業", "星期三: 24 小時營業", "星期四: 24 小時營業", "星期五: 24 小時營業", "星期六: 24 小時營業", "星期日: 24 小時營業"]												
